community_area,primary type,total_crimes,features,prediction
16,560,1495,[16.0],1
9,910,1081,[9.0],2
6,890,576,[6.0],2
21,630,62,[21.0],4
48,486,638,[48.0],0
5,560,1233,[5.0],2
16,320,346,[16.0],1
3,486,2748,[3.0],2
18,1310,1118,[18.0],1
8,502R,70,[8.0],2
39,860,287,[39.0],3
8,143A,402,[8.0],2
7,4387,257,[7.0],2
14,910,703,[14.0],1
46,1153,482,[46.0],0
46,1305,28,[46.0],0
20,810,1080,[20.0],1
31,051A,177,[31.0],3
8,2017,80,[8.0],2
17,4650,47,[17.0],1
5,1821,36,[5.0],2
9,2014,49,[9.0],2
25,1153,375,[25.0],4
49,1130,113,[49.0],0
24,1155,15,[24.0],4
34,4651,21,[34.0],3
35,910,699,[35.0],3
23,1310,687,[23.0],4
14,325,18,[14.0],1
37,1155,14,[37.0],3
2,1822,32,[2.0],2
10,558,4,[10.0],2
24,1130,140,[24.0],4
45,033A,5,[45.0],0
17,5001,38,[17.0],1
7,4625,88,[7.0],2
3,545,114,[3.0],2
22,1154,65,[22.0],4
15,495,13,[15.0],1
44,4387,52,[44.0],0
47,2820,104,[47.0],0
32,545,9,[32.0],3
37,1365,136,[37.0],3
27,1110,38,[27.0],4
39,031A,111,[39.0],3
22,2027,58,[22.0],4
3,110,13,[3.0],2
44,281,99,[44.0],0
19,495,6,[19.0],1
41,610,228,[41.0],0
49,5000,30,[49.0],0
10,2093,41,[10.0],2
40,264,1,[40.0],3
4,4387,108,[4.0],2
27,580,30,[27.0],4
28,1512,23,[28.0],4
15,420,101,[15.0],1
5,313,38,[5.0],2
18,865,4,[18.0],1
9,141A,25,[9.0],2
47,1122,28,[47.0],0
6,1563,43,[6.0],2
5,1305,22,[5.0],2
2,5001,42,[2.0],2
46,1240,5,[46.0],0
15,930,79,[15.0],1
15,2093,37,[15.0],1
43,143A,20,[43.0],0
37,454,51,[37.0],3
9,498,38,[9.0],2
17,5007,16,[17.0],1
31,1822,21,[31.0],3
19,1570,8,[19.0],1
40,1242,12,[40.0],3
50,051A,67,[50.0],0
4,1792,4,[4.0],2
8,1585,7,[8.0],2
42,420,79,[42.0],0
50,5111,3,[50.0],0
19,325,3,[19.0],1
24,1020,58,[24.0],4
12,420,52,[12.0],1
12,1752,73,[12.0],1
49,5001,12,[49.0],0
48,2031,11,[48.0],0
16,330,46,[16.0],1
26,2840,1,[26.0],4
16,1661,52,[16.0],1
44,1821,4,[44.0],0
47,496,9,[47.0],0
5,5001,23,[5.0],2
10,1540,1,[10.0],2
43,430,46,[43.0],0
31,5001,9,[31.0],3
42,1570,46,[42.0],0
50,340,14,[50.0],0
19,5000,21,[19.0],1
9,483,17,[9.0],2
15,1513,23,[15.0],1
18,495,20,[18.0],1
27,340,43,[27.0],4
19,554,10,[19.0],1
27,1345,63,[27.0],4
29,2022,45,[29.0],4
15,331,7,[15.0],1
7,3960,8,[7.0],2
28,2870,5,[28.0],4
11,4210,2,[11.0],1
20,4386,13,[20.0],1
47,2022,20,[47.0],0
15,1751,24,[15.0],1
8,1240,2,[8.0],2
35,2900,4,[35.0],3
42,266,7,[42.0],0
26,552,3,[26.0],4
17,502T,3,[17.0],1
15,5114,4,[15.0],1
10,312,14,[10.0],2
8,5011,50,[8.0],2
45,1020,10,[45.0],0
43,1780,16,[43.0],0
14,580,16,[14.0],1
9,1245,3,[9.0],2
40,420,27,[40.0],3
5,291,12,[5.0],2
3,2017,77,[3.0],2
15,265,27,[15.0],1
18,1200,2,[18.0],1
47,4230,2,[47.0],0
19,4255,9,[19.0],1
25,3800,2,[25.0],4
49,2230,4,[49.0],0
12,1506,54,[12.0],1
18,313,15,[18.0],1
10,4255,15,[10.0],2
50,1710,8,[50.0],0
49,2250,9,[49.0],0
36,558,2,[36.0],3
39,454,10,[39.0],3
11,1242,9,[11.0],1
12,4651,12,[12.0],1
40,2025,3,[40.0],3
16,3970,3,[16.0],1
38,5007,4,[38.0],3
10,557,1,[10.0],2
18,1481,1,[18.0],1
34,2890,6,[34.0],3
35,5007,4,[35.0],3
47,500E,2,[47.0],0
18,1544,3,[18.0],1
42,275,4,[42.0],0
14,1792,8,[14.0],1
31,4230,1,[31.0],3
31,5007,9,[31.0],3
24,483,11,[24.0],4
41,141C,7,[41.0],0
20,925,3,[20.0],1
35,031B,3,[35.0],3
15,337,6,[15.0],1
23,545,20,[23.0],4
37,1350,8,[37.0],3
20,488,1,[20.0],1
13,1130,155,[13.0],1
10,890,276,[10.0],2
6,1152,156,[6.0],2
9,1340,32,[9.0],2
9,1120,50,[9.0],2
34,2023,10,[34.0],3
15,1360,45,[15.0],1
26,650,16,[26.0],4
10,1110,23,[10.0],2
44,440,18,[44.0],0
14,520,65,[14.0],1
18,880,32,[18.0],1
8,1350,14,[8.0],2
15,1590,3,[15.0],1
28,485,15,[28.0],4
9,1156,40,[9.0],2
27,2033,1,[27.0],4
50,1200,3,[50.0],0
28,2013,3,[28.0],4
45,330,18,[45.0],0
27,033A,55,[27.0],4
10,325,4,[10.0],2
17,275,3,[17.0],1
44,1151,5,[44.0],0
8,1792,6,[8.0],2
12,880,20,[12.0],1
6,553,4,[6.0],2
46,041B,1,[46.0],0
6,2027,135,[6.0],2
17,460,1857,[17.0],1
7,1310,1893,[7.0],2
7,810,956,[7.0],2
41,890,553,[41.0],0
24,2026,351,[24.0],4
28,910,1643,[28.0],4
27,560,1583,[27.0],4
1,820,2870,[1.0],2
50,1320,700,[50.0],0
29,620,244,[29.0],4
49,1320,801,[49.0],0
14,820,974,[14.0],1
45,810,833,[45.0],0
24,910,1494,[24.0],4
23,560,511,[23.0],4
9,041A,295,[9.0],2
7,2031,4,[7.0],2
28,320,524,[28.0],4
8,1310,1965,[8.0],2
37,031A,528,[37.0],3
25,1025,7,[25.0],4
43,820,2067,[43.0],0
22,560,606,[22.0],4
10,810,752,[10.0],2
21,2825,364,[21.0],4
17,2890,14,[17.0],1
18,890,341,[18.0],1
12,460,821,[12.0],1
31,890,305,[31.0],3
15,3731,69,[15.0],1
5,281,128,[5.0],2
50,1130,148,[50.0],0
17,3960,11,[17.0],1
8,470,99,[8.0],2
8,545,79,[8.0],2
10,1154,103,[10.0],2
27,1570,22,[27.0],4
20,1750,110,[20.0],1
6,1812,87,[6.0],2
17,1365,166,[17.0],1
24,2017,226,[24.0],4
49,1210,61,[49.0],0
20,650,52,[20.0],1
4,2826,215,[4.0],2
27,2017,208,[27.0],4
9,496,91,[9.0],2
10,1150,98,[10.0],2
20,143A,550,[20.0],1
39,620,207,[39.0],3
13,5001,12,[13.0],1
8,3730,9,[8.0],2
17,265,38,[17.0],1
27,5000,32,[27.0],4
7,930,115,[7.0],2
21,141A,25,[21.0],4
45,530,43,[45.0],0
31,502R,48,[31.0],3
9,3760,4,[9.0],2
19,041A,9,[19.0],1
24,325,71,[24.0],4
24,2170,39,[24.0],4
46,497,28,[46.0],0
13,1365,50,[13.0],1
25,281,92,[25.0],4
47,1130,134,[47.0],0
3,031A,513,[3.0],2
48,497,11,[48.0],0
10,520,107,[10.0],2
48,5000,13,[48.0],0
20,1582,9,[20.0],1
41,1563,21,[41.0],0
30,1544,8,[30.0],4
20,263,3,[20.0],1
6,545,85,[6.0],2
34,930,89,[34.0],3
21,033A,48,[21.0],4
33,915,13,[33.0],3
28,1020,44,[28.0],4
16,502R,59,[16.0],1
29,520,143,[29.0],4
35,2022,43,[35.0],3
9,1305,29,[9.0],2
43,2090,4,[43.0],0
34,4230,6,[34.0],3
39,312,28,[39.0],3
11,2860,2,[11.0],1
28,2022,60,[28.0],4
18,1754,36,[18.0],1
42,5093,5,[42.0],0
8,337,6,[8.0],2
39,141C,15,[39.0],3
39,1792,3,[39.0],3
17,1512,6,[17.0],1
2,2830,9,[2.0],2
12,5000,18,[12.0],1
45,454,14,[45.0],0
16,312,52,[16.0],1
24,502R,94,[24.0],4
1,1345,25,[1.0],2
18,4625,50,[18.0],1
22,3710,10,[22.0],4
11,1780,20,[11.0],1
14,4386,7,[14.0],1
6,143C,10,[6.0],2
7,1540,2,[7.0],2
40,291,3,[40.0],3
41,454,27,[41.0],0
14,033A,13,[14.0],1
36,4386,6,[36.0],3
8,5001,21,[8.0],2
30,3000,1,[30.0],4
11,1345,37,[11.0],1
30,4210,2,[30.0],4
45,470,29,[45.0],0
10,545,34,[10.0],2
6,1751,29,[6.0],2
24,4386,6,[24.0],4
8,4210,5,[8.0],2
18,1751,19,[18.0],1
42,1240,16,[42.0],0
35,1710,11,[35.0],3
4,495,20,[4.0],2
29,5003,1,[29.0],4
41,580,9,[41.0],0
8,502T,2,[8.0],2
41,1792,9,[41.0],0
33,312,28,[33.0],3
34,1754,40,[34.0],3
20,291,6,[20.0],1
7,2210,4,[7.0],2
31,1562,44,[31.0],3
49,4230,2,[49.0],0
13,1754,35,[13.0],1
21,1725,1,[21.0],4
34,1242,6,[34.0],3
19,454,10,[19.0],1
39,5114,2,[39.0],3
50,1220,8,[50.0],0
25,5011,7,[25.0],4
20,4210,4,[20.0],1
15,1544,7,[15.0],1
44,5007,5,[44.0],0
39,1562,13,[39.0],3
2,4210,2,[2.0],2
39,1812,11,[39.0],3
12,2031,2,[12.0],1
25,4230,2,[25.0],4
50,1155,6,[50.0],0
43,265,11,[43.0],0
33,1242,5,[33.0],3
33,340,18,[33.0],3
31,552,1,[31.0],3
15,558,4,[15.0],1
14,1506,40,[14.0],1
21,1580,1,[21.0],4
30,935,1,[30.0],4
31,498,12,[31.0],3
26,5110,7,[26.0],4
43,2027,8,[43.0],0
26,2012,10,[26.0],4
4,1330,266,[4.0],2
19,870,15,[19.0],1
15,1110,26,[15.0],1
24,470,292,[24.0],4
12,1154,71,[12.0],1
35,1120,35,[35.0],3
2,051B,6,[2.0],2
25,1110,34,[25.0],4
16,484,57,[16.0],1
26,2031,2,[26.0],4
16,1154,102,[16.0],1
2,1155,17,[2.0],2
4,1121,38,[4.0],2
9,4230,4,[9.0],2
34,1512,3,[34.0],3
15,2013,4,[15.0],1
49,1122,22,[49.0],0
49,2010,1,[49.0],0
25,2870,3,[25.0],4
25,2021,3,[25.0],4
22,1150,54,[22.0],4
44,041A,12,[44.0],0
33,2830,3,[33.0],3
4,334,3,[4.0],2
12,3730,7,[12.0],1
7,1151,2,[7.0],2
47,143A,7,[47.0],0
15,3730,10,[15.0],1
21,1151,5,[21.0],4
41,2170,2,[41.0],0
11,2028,9,[11.0],1
17,031B,10,[17.0],1
41,496,4,[41.0],0
46,1220,22,[46.0],0
30,1590,3,[30.0],4
3,2210,7,[3.0],2
20,1536,2,[20.0],1
3,2031,3,[3.0],2
7,865,4,[7.0],2
11,5001,9,[11.0],1
25,1670,1,[25.0],4
50,2023,3,[50.0],0
2,1549,1,[2.0],2
12,1360,14,[12.0],1
21,462,5,[21.0],4
40,552,3,[40.0],3
42,502T,2,[42.0],0
4,1850,2,[4.0],2
4,550,1,[4.0],2
13,1541,2,[13.0],1
49,1576,1,[49.0],0
46,1025,4,[46.0],0
32,1025,1,[32.0],3
19,4650,3,[19.0],1
12,2860,5,[12.0],1
25,051B,8,[25.0],4
31,4388,2,[31.0],3
49,2210,3,[49.0],0
35,2220,4,[35.0],3
1,3800,1,[1.0],2
33,263,1,[33.0],3
30,263,1,[30.0],4
32,3800,1,[32.0],3
13,1200,3,[13.0],1
23,479,2,[23.0],4
19,1821,1,[19.0],1
26,1512,6,[26.0],4
39,1790,2,[39.0],3
16,1585,4,[16.0],1
18,1220,16,[18.0],1
41,263,1,[41.0],0
40,554,7,[40.0],3
34,1195,10,[34.0],3
25,3300,1,[25.0],4
39,5111,2,[39.0],3
18,4652,3,[18.0],1
50,2890,7,[50.0],0
48,2023,2,[48.0],0
23,5114,2,[23.0],4
27,051B,5,[27.0],4
43,2220,7,[43.0],0
46,1185,8,[46.0],0
42,583,7,[42.0],0
14,2011,1,[14.0],1
43,1477,6,[43.0],0
11,334,1,[11.0],1
27,4389,2,[27.0],4
36,1090,2,[36.0],3
11,1670,3,[11.0],1
13,1090,4,[13.0],1
32,291,1,[32.0],3
34,264,1,[34.0],3
26,558,1,[26.0],4
37,1512,4,[37.0],3
11,1025,5,[11.0],1
33,2170,2,[33.0],3
25,5111,1,[25.0],4
29,1242,3,[29.0],4
34,033B,3,[34.0],3
2,1030,1,[2.0],2
6,4220,2,[6.0],2
5,5114,1,[5.0],2
15,3100,3,[15.0],1
4,031B,3,[4.0],2
24,1540,3,[24.0],4
45,051B,3,[45.0],0
34,2110,1,[34.0],3
14,334,3,[14.0],1
24,2080,1,[24.0],4
29,482,2,[29.0],4
22,1200,4,[22.0],4
28,1135,1,[28.0],4
7,1582,5,[7.0],2
1,143B,1,[1.0],2
37,1261,3,[37.0],3
29,1670,2,[29.0],4
50,581,1,[50.0],0
13,1512,2,[13.0],1
25,1821,1,[25.0],4
27,275,1,[27.0],4
45,2890,4,[45.0],0
6,550,8,[6.0],2
20,3100,3,[20.0],1
16,2210,1,[16.0],1
30,1170,1,[30.0],4
9,3800,2,[9.0],2
18,1090,2,[18.0],1
26,2029,2,[26.0],4
36,4625,5,[36.0],3
48,1752,13,[48.0],0
3,5114,5,[3.0],2
15,1570,8,[15.0],1
20,3760,4,[20.0],1
4,2022,4,[4.0],2
50,4625,7,[50.0],0
35,5114,1,[35.0],3
50,2851,2,[50.0],0
38,2013,1,[38.0],3
37,937,3,[37.0],3
43,1206,6,[43.0],0
45,501A,3,[45.0],0
9,5004,2,[9.0],2
12,143C,6,[12.0],1
45,2021,4,[45.0],0
39,918,1,[39.0],3
50,3731,7,[50.0],0
47,4310,1,[47.0],0
44,502T,2,[44.0],0
46,4510,5,[46.0],0
18,584,1,[18.0],1
2,1515,1,[2.0],2
11,4310,1,[11.0],1
28,1720,1,[28.0],4
26,4310,1,[26.0],4
14,1585,4,[14.0],1
7,1375,1,[7.0],2
18,4255,3,[18.0],1
39,1513,3,[39.0],3
28,1590,1,[28.0],4
12,1240,1,[12.0],1
49,935,2,[49.0],0
1,2900,2,[1.0],2
11,5093,2,[11.0],1
26,1540,1,[26.0],4
7,2092,10,[7.0],2
22,265,14,[22.0],4
10,1155,6,[10.0],2
48,1375,6,[48.0],0
22,2830,2,[22.0],4
1,2092,6,[1.0],2
45,1821,2,[45.0],0
24,1185,3,[24.0],4
33,1370,1,[33.0],3
19,440,6,[19.0],1
1,462,1,[1.0],2
19,580,5,[19.0],1
44,2027,6,[44.0],0
12,1822,4,[12.0],1
30,1206,5,[30.0],4
39,3960,5,[39.0],3
18,1242,12,[18.0],1
48,502R,4,[48.0],0
43,261,1,[43.0],0
7,1535,3,[7.0],2
48,2028,3,[48.0],0
35,143B,2,[35.0],3
35,4651,3,[35.0],3
33,453,3,[33.0],3
36,051B,5,[36.0],3
43,915,4,[43.0],0
43,865,1,[43.0],0
16,2091,9,[16.0],1
48,2230,7,[48.0],0
48,920,36,[48.0],0
3,1030,1,[3.0],2
31,051B,7,[31.0],3
24,1680,1,[24.0],4
14,440,4,[14.0],1
50,110,2,[50.0],0
24,1050,2,[24.0],4
41,2020,2,[41.0],0
12,4389,3,[12.0],1
3,266,20,[3.0],2
31,3710,8,[31.0],3
41,4386,8,[41.0],0
20,110,5,[20.0],1
39,5110,1,[39.0],3
36,1590,1,[36.0],3
26,915,17,[26.0],4
33,501A,3,[33.0],3
31,2220,2,[31.0],3
48,142,1,[48.0],0
50,4386,4,[50.0],0
6,1526,1,[6.0],2
17,2900,4,[17.0],1
2,5111,5,[2.0],2
3,3100,1,[3.0],2
10,1792,2,[10.0],2
39,1206,2,[39.0],3
1,1565,2,[1.0],2
32,580,8,[32.0],3
15,3960,4,[15.0],1
49,2090,1,[49.0],0
37,334,6,[37.0],3
32,4255,1,[32.0],3
11,3750,2,[11.0],1
50,031B,3,[50.0],0
43,3710,4,[43.0],0
43,1822,2,[43.0],0
8,1506,11,[8.0],2
41,880,6,[41.0],0
35,2031,2,[35.0],3
17,2830,6,[17.0],1
29,1506,8,[29.0],4
45,2250,3,[45.0],0
39,440,2,[39.0],3
2,2230,4,[2.0],2
11,1790,6,[11.0],1
20,1195,8,[20.0],1
36,453,4,[36.0],3
13,2250,2,[13.0],1
39,5004,3,[39.0],3
41,1460,1,[41.0],0
1,461,4,[1.0],2
30,2170,7,[30.0],4
43,3730,3,[43.0],0
8,584,4,[8.0],2
2,2034,3,[2.0],2
10,1025,3,[10.0],2
3,475,3,[3.0],2
23,2026,4,[23.0],4
48,5011,10,[48.0],0
22,1245,1,[22.0],4
43,291,3,[43.0],0
26,273,1,[26.0],4
25,483,2,[25.0],4
21,1185,8,[21.0],4
24,2094,4,[24.0],4
2,937,1,[2.0],2
43,1790,4,[43.0],0
28,4310,2,[28.0],4
37,935,1,[37.0],3
38,142,1,[38.0],3
18,1255,1,[18.0],1
40,1025,2,[40.0],3
6,4388,4,[6.0],2
47,2025,3,[47.0],0
26,502T,2,[26.0],4
27,1507,2,[27.0],4
38,5110,2,[38.0],3
40,143B,2,[40.0],3
31,031B,3,[31.0],3
13,2170,2,[13.0],1
11,5114,3,[11.0],1
48,261,2,[48.0],0
49,326,11,[49.0],0
30,1565,3,[30.0],4
5,5013,1,[5.0],2
45,325,3,[45.0],0
45,2091,2,[45.0],0
38,266,14,[38.0],3
10,2020,2,[10.0],2
30,552,2,[30.0],4
11,453,4,[11.0],1
36,2023,3,[36.0],3
38,584,2,[38.0],3
33,1340,4,[33.0],3
31,1245,1,[31.0],3
39,331,5,[39.0],3
27,1450,1,[27.0],4
13,4625,6,[13.0],1
2,1055,3,[2.0],2
43,1710,1,[43.0],0
5,915,35,[5.0],2
28,141B,7,[28.0],4
29,2170,18,[29.0],4
38,1565,3,[38.0],3
1,141C,8,[1.0],2
40,141B,2,[40.0],3
46,4310,1,[46.0],0
30,1850,2,[30.0],4
8,3800,2,[8.0],2
28,1235,3,[28.0],4
3,275,2,[3.0],2
3,1670,1,[3.0],2
42,2110,2,[42.0],0
48,1670,3,[48.0],0
8,4310,1,[8.0],2
44,3970,8,[44.0],0
37,4386,4,[37.0],3
44,2018,1,[44.0],0
1,502P,16,[1.0],2
23,5130,1,[23.0],4
20,1512,5,[20.0],1
16,337,6,[16.0],1
14,4510,2,[14.0],1
31,553,5,[31.0],3
28,2020,5,[28.0],4
38,331,2,[38.0],3
44,1750,7,[44.0],0
26,2890,2,[26.0],4
10,2230,3,[10.0],2
20,4388,1,[20.0],1
26,1090,3,[26.0],4
3,452,1,[3.0],2
47,1375,1,[47.0],0
1,2015,2,[1.0],2
1,2034,1,[1.0],2
26,1790,5,[26.0],4
24,1544,8,[24.0],4
14,141B,3,[14.0],1
50,141B,2,[50.0],0
3,291,11,[3.0],2
42,1170,5,[42.0],0
34,2032,2,[34.0],3
25,1195,3,[25.0],4
29,1370,2,[29.0],4
23,110,4,[23.0],4
48,1340,8,[48.0],0
39,337,3,[39.0],3
16,5131,13,[16.0],1
23,263,1,[23.0],4
39,2090,7,[39.0],3
40,2851,3,[40.0],3
23,1792,4,[23.0],4
16,3100,2,[16.0],1
25,2860,3,[25.0],4
41,545,10,[41.0],0
28,1030,2,[28.0],4
3,1544,4,[3.0],2
28,1530,1,[28.0],4
41,1822,9,[41.0],0
1,1512,2,[1.0],2
6,3800,1,[6.0],2
16,452,1,[16.0],1
17,4510,5,[17.0],1
42,141B,2,[42.0],0
31,500N,1,[31.0],3
29,1375,1,[29.0],4
45,552,2,[45.0],0
35,1375,1,[35.0],3
1,1530,1,[1.0],2
21,557,2,[21.0],4
34,3300,1,[34.0],3
38,3730,1,[38.0],3
44,2230,5,[44.0],0
28,033B,1,[28.0],4
28,1055,1,[28.0],4
34,110,7,[34.0],3
14,1479,2,[14.0],1
33,331,2,[33.0],3
48,2091,1,[48.0],0
15,2840,1,[15.0],1
17,1170,3,[17.0],1
21,1140,4,[21.0],4
9,1010,2,[9.0],2
39,1340,2,[39.0],3
28,461,2,[28.0],4
25,2851,7,[25.0],4
12,1185,2,[12.0],1
41,483,2,[41.0],0
14,1565,3,[14.0],1
27,1261,12,[27.0],4
36,1460,1,[36.0],3
23,1544,2,[23.0],4
18,110,3,[18.0],1
38,2092,1,[38.0],3
9,1525,1,[9.0],2
41,141A,6,[41.0],0
30,1512,5,[30.0],4
30,141C,10,[30.0],4
46,920,36,[46.0],0
36,4651,2,[36.0],3
23,261,2,[23.0],4
2,266,15,[2.0],2
42,2017,34,[42.0],0
38,553,1,[38.0],3
11,1535,1,[11.0],1
17,555,5,[17.0],1
48,650,3,[48.0],0
11,1185,2,[11.0],1
30,4310,2,[30.0],4
5,3760,2,[5.0],2
41,5114,1,[41.0],0
12,495,14,[12.0],1
46,1725,1,[46.0],0
40,1585,7,[40.0],3
33,3731,6,[33.0],3
22,4510,3,[22.0],4
49,483,2,[49.0],0
29,141C,9,[29.0],4
27,4386,3,[27.0],4
10,935,8,[10.0],2
34,4510,6,[34.0],3
41,2250,2,[41.0],0
7,1185,3,[7.0],2
20,551,1,[20.0],1
43,2230,5,[43.0],0
12,5132,2,[12.0],1
35,1585,6,[35.0],3
35,3800,1,[35.0],3
7,4510,6,[7.0],2
18,925,2,[18.0],1
48,2029,1,[48.0],0
50,1541,2,[50.0],0
5,2840,1,[5.0],2
11,4230,2,[11.0],1
39,3970,3,[39.0],3
32,4651,3,[32.0],3
14,5131,1,[14.0],1
36,5004,2,[36.0],3
8,033B,2,[8.0],2
29,840,116,[29.0],4
33,2017,4,[33.0],3
3,2091,9,[3.0],2
48,3730,2,[48.0],0
27,2032,1,[27.0],4
31,331,1,[31.0],3
13,2023,2,[13.0],1
21,1505,1,[21.0],4
18,1340,1,[18.0],1
16,485,11,[16.0],1
26,141B,1,[26.0],4
40,4210,1,[40.0],3
27,1506,43,[27.0],4
40,580,6,[40.0],3
38,1812,18,[38.0],3
37,1513,4,[37.0],3
20,4510,5,[20.0],1
2,1185,21,[2.0],2
20,1450,2,[20.0],1
9,3750,1,[9.0],2
17,2050,4,[17.0],1
18,1261,2,[18.0],1
24,5114,6,[24.0],4
15,1460,8,[15.0],1
31,580,10,[31.0],3
41,1562,7,[41.0],0
25,552,1,[25.0],4
25,4510,2,[25.0],4
45,1505,3,[45.0],0
41,2840,2,[41.0],0
15,334,5,[15.0],1
19,261,1,[19.0],1
32,502T,1,[32.0],3
7,1240,2,[7.0],2
26,2230,5,[26.0],4
24,1479,1,[24.0],4
5,3960,8,[5.0],2
44,553,2,[44.0],0
19,502P,8,[19.0],1
42,142,1,[42.0],0
35,2028,5,[35.0],3
2,918,2,[2.0],2
39,2860,3,[39.0],3
33,865,1,[33.0],3
15,453,3,[15.0],1
27,2110,3,[27.0],4
30,2110,1,[30.0],4
22,1195,2,[22.0],4
30,1900,1,[30.0],4
36,331,3,[36.0],3
18,4510,2,[18.0],1
28,2012,12,[28.0],4
7,4240,2,[7.0],2
34,1850,2,[34.0],3
14,488,1,[14.0],1
17,142,1,[17.0],1
2,1720,1,[2.0],2
7,2015,2,[7.0],2
25,4255,2,[25.0],4
18,935,1,[18.0],1
14,1035,1,[14.0],1
34,5112,1,[34.0],3
33,454,7,[33.0],3
34,488,1,[34.0],3
10,1170,1,[10.0],2
28,1505,1,[28.0],4
13,1155,10,[13.0],1
15,2031,2,[15.0],1
23,440,5,[23.0],4
30,1185,2,[30.0],4
23,1821,2,[23.0],4
27,2095,42,[27.0],4
49,4310,2,[49.0],0
9,2012,5,[9.0],2
45,2023,1,[45.0],0
17,552,4,[17.0],1
22,583,1,[22.0],4
45,2012,4,[45.0],0
16,1507,1,[16.0],1
35,2890,5,[35.0],3
47,326,9,[47.0],0
21,925,6,[21.0],4
23,554,11,[23.0],4
18,2025,4,[18.0],1
43,5001,12,[43.0],0
2,1725,2,[2.0],2
34,4210,4,[34.0],3
4,2028,5,[4.0],2
19,4386,2,[19.0],1
41,461,3,[41.0],0
9,865,3,[9.0],2
1,865,3,[1.0],2
22,2230,8,[22.0],4
31,2034,2,[31.0],3
21,1544,4,[21.0],4
1,031B,4,[1.0],2
10,5131,3,[10.0],2
21,2860,5,[21.0],4
17,1478,1,[17.0],1
34,5003,3,[34.0],3
45,143B,1,[45.0],0
38,500N,1,[38.0],3
49,1661,18,[49.0],0
44,1025,4,[44.0],0
7,2029,1,[7.0],2
1,2230,7,[1.0],2
16,110,12,[16.0],1
4,501A,2,[4.0],2
18,4650,5,[18.0],1
21,489,1,[21.0],4
46,2092,11,[46.0],0
25,2026,3,[25.0],4
30,440,7,[30.0],4
4,1580,4,[4.0],2
7,3975,1,[7.0],2
44,3960,5,[44.0],0
22,1541,3,[22.0],4
13,2033,1,[13.0],1
31,4255,1,[31.0],3
44,5114,1,[44.0],0
50,550,1,[50.0],0
40,1479,1,[40.0],3
48,1753,4,[48.0],0
45,557,2,[45.0],0
40,453,2,[40.0],3
41,2220,3,[41.0],0
37,041B,2,[37.0],3
25,1505,4,[25.0],4
9,1791,1,[9.0],2
21,2092,12,[21.0],4
10,2018,3,[10.0],2
17,2870,4,[17.0],1
21,1240,1,[21.0],4
7,1140,2,[7.0],2
30,2830,2,[30.0],4
18,5131,1,[18.0],1
4,1582,6,[4.0],2
6,1565,5,[6.0],2
33,485,1,[33.0],3
34,1626,2,[34.0],3
21,3760,4,[21.0],4
5,2170,9,[5.0],2
14,1185,3,[14.0],1
27,501A,27,[27.0],4
12,1585,5,[12.0],1
14,2025,8,[14.0],1
42,501H,1,[42.0],0
40,1241,1,[40.0],3
38,3100,1,[38.0],3
36,554,7,[36.0],3
33,1544,6,[33.0],3
34,1050,1,[34.0],3
21,453,4,[21.0],4
29,1900,2,[29.0],4
21,2850,5,[21.0],4
46,337,4,[46.0],0
35,925,2,[35.0],3
20,583,3,[20.0],1
35,1792,2,[35.0],3
9,4220,2,[9.0],2
9,2210,2,[9.0],2
50,2031,10,[50.0],0
8,2091,4,[8.0],2
46,550,2,[46.0],0
38,2012,8,[38.0],3
17,3800,3,[17.0],1
37,2018,4,[37.0],3
27,1185,5,[27.0],4
7,1720,4,[7.0],2
18,5007,4,[18.0],1
6,2031,4,[6.0],2
15,502T,1,[15.0],1
14,1725,1,[14.0],1
27,865,3,[27.0],4
3,2870,1,[3.0],2
35,5011,5,[35.0],3
1,1537,1,[1.0],2
24,500N,1,[24.0],4
47,1562,6,[47.0],0
2,558,6,[2.0],2
48,2220,7,[48.0],0
35,3960,5,[35.0],3
37,3760,3,[37.0],3
11,4386,4,[11.0],1
39,1375,2,[39.0],3
25,3731,9,[25.0],4
44,1710,5,[44.0],0
16,2029,3,[16.0],1
17,3760,11,[17.0],1
32,1350,9,[32.0],3
15,2850,6,[15.0],1
9,2013,4,[9.0],2
18,1140,4,[18.0],1
25,291,3,[25.0],4
8,1582,7,[8.0],2
26,2034,3,[26.0],4
30,2013,1,[30.0],4
30,584,2,[30.0],4
18,1375,2,[18.0],1
2,1450,1,[2.0],2
4,1661,7,[4.0],2
45,266,15,[45.0],0
45,1753,11,[45.0],0
42,2014,11,[42.0],0
31,2890,6,[31.0],3
40,1505,3,[40.0],3
29,2021,5,[29.0],4
5,937,1,[5.0],2
34,1544,9,[34.0],3
49,4651,4,[49.0],0
35,1812,15,[35.0],3
2,1541,2,[2.0],2
48,2250,1,[48.0],0
28,1507,2,[28.0],4
35,1754,34,[35.0],3
35,265,13,[35.0],3
46,143B,2,[46.0],0
40,2090,6,[40.0],3
44,5111,1,[44.0],0
26,2900,2,[26.0],4
47,1670,3,[47.0],0
4,5003,1,[4.0],2
29,5131,4,[29.0],4
20,555,3,[20.0],1
1,141B,1,[1.0],2
29,2210,3,[29.0],4
40,1754,13,[40.0],3
25,2090,2,[25.0],4
40,483,2,[40.0],3
45,1544,5,[45.0],0
8,110,6,[8.0],2
45,1025,2,[45.0],0
50,2025,4,[50.0],0
